# File generated with https://github.com/funilrys/funceble
# Date of generation: Fri Nov 10 00:50:30 UTC 2017


Domain                                                                                               Status      Expiration Date   Source     HTTP Code  Analyse Date        
bos-tapreq03.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:29 UTC 2017
bos-tapreq04.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:30 UTC 2017
bos-tapreq05.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:32 UTC 2017
bos-tapreq06.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:33 UTC 2017
bos-tapreq07.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:35 UTC 2017
bos-tapreq08.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:36 UTC 2017
bos-tapreq09.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:37 UTC 2017
bos-tapreq10.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:39 UTC 2017
bos-tapreq11.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:40 UTC 2017
bos-tapreq12.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:42 UTC 2017
bos-tapreq13.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:43 UTC 2017
bos-tapreq14.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:45 UTC 2017
bos-tapreq15.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:46 UTC 2017
bos-tapreq16.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:47 UTC 2017
bos-tapreq17.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:49 UTC 2017
bos-tapreq18.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:50 UTC 2017
bos-tapreq19.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:52 UTC 2017
bos-tapreq20.jumptap.com                                                                             ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:51:53 UTC 2017
b.scorecardresearch.com                                                                              ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:51:54 UTC 2017
c60.smaato.net                                                                                       ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:18 UTC 2017
c753738.r38.cf2.rackcdn.com                                                                          ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:52:19 UTC 2017
cache.celtra.com                                                                                     ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:20 UTC 2017
cache-ssl.celtra.com                                                                                 ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:21 UTC 2017
c.admob.com                                                                                          ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:52:21 UTC 2017
campaign-tapad.s3.amazonaws.com                                                                      ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:52:22 UTC 2017
cdn1.crispadvertising.com                                                                            ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:23 UTC 2017
cdn1.inner-active.mobi                                                                               ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:52:23 UTC 2017
cdn1.smartadserver.com                                                                               ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:25 UTC 2017
cdn2.crispadvertising.com                                                                            ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:26 UTC 2017
cdn.celtra.com                                                                                       ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:28 UTC 2017
cdn.creative.medialytics.com                                                                         ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:52:28 UTC 2017
cdn.mdotm.com                                                                                        ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:29 UTC 2017
cdn.nearbyad.com                                                                                     ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:30 UTC 2017
cdn.trafficforce.com                                                                                 ACTIVE      Unknown           NSLOOKUP   302        Fri Nov 10 00:52:31 UTC 2017
cdn.vdopia.com                                                                                       ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:32 UTC 2017
c.greystripe.com                                                                                     ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:32 UTC 2017
china.inmobi.com                                                                                     ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:33 UTC 2017
c.medialytics.com                                                                                    ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:52:35 UTC 2017
coconuts.boy.jp                                                                                      ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:37 UTC 2017
creative1cdn.mobfox.com                                                                              ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:37 UTC 2017
c.vrvm.com                                                                                           ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:52:38 UTC 2017
c.vserv.mobi                                                                                         ACTIVE      Unknown           NSLOOKUP   302        Fri Nov 10 00:52:39 UTC 2017
cvt.mydas.mobi                                                                                       ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:39 UTC 2017
c.w.inmobi.com                                                                                       ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:40 UTC 2017
d2bgg7rjywcwsy.cloudfront.net                                                                        ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:52:40 UTC 2017
d3anogn3pbtk4v.cloudfront.net                                                                        ACTIVE      Unknown           NSLOOKUP   000        Fri Nov 10 00:52:41 UTC 2017
d3oltyb66oj2v8.cloudfront.net                                                                        ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:41 UTC 2017
d.applovin.com                                                                                       ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:52:42 UTC 2017
data.mobclix.com                                                                                     ACTIVE      Unknown           NSLOOKUP   400        Fri Nov 10 00:52:43 UTC 2017
diff2.smartadserver.com                                                                              ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:44 UTC 2017
diff3.smartadserver.com                                                                              ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:44 UTC 2017
diff.smartadserver.com                                                                               ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:45 UTC 2017
dispatch.admixer.co.kr                                                                               ACTIVE      Unknown           NSLOOKUP   000        Fri Nov 10 00:52:47 UTC 2017
do-not-tracker.org                                                                                   ACTIVE      27-jul-2018       WHOIS      301        Fri Nov 10 00:52:47 UTC 2017
doubleclick.net                                                                                      ACTIVE      17-jan-2018       WHOIS      301        Fri Nov 10 00:52:48 UTC 2017
edge.reporo.net                                                                                      ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:52:48 UTC 2017
eqx.smartadserver.com                                                                                ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:49 UTC 2017
events.foreseeresults.com                                                                            ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:52:50 UTC 2017
eviltracker.net                                                                                      ACTIVE      20-jul-2018       WHOIS      301        Fri Nov 10 00:52:51 UTC 2017
ftpcontent.worldnow.com                                                                              ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:23 UTC 2017
gemini.yahoo.com                                                                                     ACTIVE      Unknown           NSLOOKUP   302        Fri Nov 10 00:53:25 UTC 2017
golds.lp.mydas.mobi                                                                                  ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:26 UTC 2017
go.mobpartner.mobi                                                                                   ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:27 UTC 2017
googleads.g.doubleclick.net                                                                          ACTIVE      Unknown           NSLOOKUP   301        Fri Nov 10 00:53:28 UTC 2017
google-analytics.com                                                                                 ACTIVE      18-jul-2018       WHOIS      301        Fri Nov 10 00:53:28 UTC 2017
googlesyndication.com                                                                                ACTIVE      21-jan-2018       WHOIS      302        Fri Nov 10 00:53:28 UTC 2017
go.vrvm.com                                                                                          ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:29 UTC 2017
gsmtop.net                                                                                           ACTIVE      12-jul-2018       WHOIS      302        Fri Nov 10 00:53:29 UTC 2017
gts-ads.twistbox.com                                                                                 ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:53:31 UTC 2017
hhbekxxw5d9e.pflexads.com                                                                            ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:53:31 UTC 2017
html5adkit.plusmo.s3.amazonaws.com                                                                   ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:53:32 UTC 2017
hybl9bazbc35.pflexads.com                                                                            ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:53:33 UTC 2017
iacpromotion.s3.amazonaws.com                                                                        ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:34 UTC 2017
ifc.inmobi.com                                                                                       ACTIVE      Unknown           NSLOOKUP   000        Fri Nov 10 00:53:35 UTC 2017
i.jumptap.com                                                                                        ACTIVE      Unknown           NSLOOKUP   403        Fri Nov 10 00:53:35 UTC 2017
im2.smartadserver.com                                                                                ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:36 UTC 2017
images.millennialmedia.com                                                                           ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:36 UTC 2017
images.mpression.net                                                                                 ACTIVE      Unknown           NSLOOKUP   Unknown    Fri Nov 10 00:53:38 UTC 2017
img.adecorp.co.kr                                                                                    ACTIVE      Unknown           NSLOOKUP   200        Fri Nov 10 00:53:39 UTC 2017
img.ads1.mocean.mobi                                                                                 ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:40 UTC 2017
img.ads1.mojiva.com                                                                                  ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:40 UTC 2017
img.ads2.mocean.mobi                                                                                 ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:41 UTC 2017
img.ads2.mojiva.com                                                                                  ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:41 UTC 2017
img.ads3.mocean.mobi                                                                                 ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:41 UTC 2017
img.ads3.mojiva.com                                                                                  ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:42 UTC 2017
img.ads4.mocean.mobi                                                                                 ACTIVE      Unknown           NSLOOKUP   302        Fri Nov 10 00:53:43 UTC 2017
img.ads4.mojiva.com                                                                                  ACTIVE      Unknown           NSLOOKUP   404        Fri Nov 10 00:53:43 UTC 2017
img.ads.huntmad.com                                                                                  ACTIVE      Unknown           NSLOOKUP   302        Fri Nov 10 00:53:44 UTC 2017
